"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
2,500,31,33,1,1,36
7,142.857142857143,17,25,1,2,36
2,500,17,26.5,2,1,36
150,6.66666666666667,10,28,2,2,36
0,Inf,NA,NA,3,1,36
16,62.5,16,24,3,2,36
0,Inf,NA,NA,4,1,36
4,250,15,22,4,2,36
0,Inf,NA,NA,5,1,36
3,333.333333333333,30,52,5,2,36
