"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
14,714.285714285714,28,35,1,1,64
39,256.410256410256,17,36,1,2,64
54,185.185185185185,12,23,2,1,64
1379,7.25163161711385,10,30,2,2,64
8,1250,22,34.5,3,1,64
152,65.7894736842105,13,26,3,2,64
0,Inf,NA,NA,4,1,64
8,1250,15,20,4,2,64
0,Inf,NA,NA,5,1,64
10,1000,29,40,5,2,64
