"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
14,714.285714285714,22,37,1,1,6
34,294.117647058824,17,40,1,2,6
36,277.777777777778,13,23,2,1,6
1349,7.41289844329133,10,29,2,2,6
4,2500,22,34,3,1,6
159,62.8930817610063,14,26,3,2,6
0,Inf,NA,NA,4,1,6
9,1111.11111111111,16,23,4,2,6
0,Inf,NA,NA,5,1,6
9,1111.11111111111,29,48,5,2,6
