"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
12,833.333333333333,22,35,1,1,66
53,188.679245283019,19,36,1,2,66
33,303.030303030303,15,23,2,1,66
1321,7.57002271006813,10,29,2,2,66
3,3333.33333333333,20,35.5,3,1,66
176,56.8181818181818,13,27,3,2,66
0,Inf,NA,NA,4,1,66
11,909.090909090909,13,22,4,2,66
3,3333.33333333333,38,43.5,5,1,66
8,1250,28,41,5,2,66
