"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,1000,23,25.5,1,1,65
5,200,26,34.5,1,2,65
3,333.333333333333,15,17,2,1,65
142,7.04225352112676,12,25,2,2,65
0,Inf,NA,NA,3,1,65
17,58.8235294117647,16,23,3,2,65
0,Inf,NA,NA,4,1,65
5,200,15,20,4,2,65
1,1000,31,31,5,1,65
3,333.333333333333,30,33,5,2,65
