"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,1000,27,37,1,1,20
5,200,22,31.5,1,2,20
4,250,15,19,2,1,20
166,6.02409638554217,11,29,2,2,20
0,Inf,NA,NA,3,1,20
22,45.4545454545455,16,26,3,2,20
0,Inf,NA,NA,4,1,20
1,1000,20,24.5,4,2,20
0,Inf,NA,NA,5,1,20
2,500,31,36,5,2,20
