"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
2,500,22,24.5,1,1,89
2,500,34,41,1,2,89
5,200,15,20,2,1,89
148,6.75675675675676,11,30,2,2,89
1,1000,28,30.5,3,1,89
18,55.5555555555556,16,28,3,2,89
0,Inf,NA,NA,4,1,89
1,1000,19,19.5,4,2,89
0,Inf,NA,NA,5,1,89
1,1000,39,40,5,2,89
