"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
3,333.333333333333,21,36.5,1,1,38
6,166.666666666667,28,39,1,2,38
5,200,16,24,2,1,38
157,6.36942675159236,10,28,2,2,38
0,Inf,NA,NA,3,1,38
22,45.4545454545455,15,28,3,2,38
0,Inf,NA,NA,4,1,38
3,333.333333333333,16,19.5,4,2,38
0,Inf,NA,NA,5,1,38
1,1000,37,38,5,2,38
