"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,31
7,71.4285714285714,22,35,1,2,31
1,500,19,20,2,1,31
64,7.8125,12,28,2,2,31
0,Inf,NA,NA,3,1,31
13,38.4615384615385,16,24,3,2,31
0,Inf,NA,NA,4,1,31
0,Inf,NA,NA,4,2,31
0,Inf,NA,NA,5,1,31
0,Inf,NA,NA,5,2,31
