"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
10,1000,22,35,1,1,35
31,322.58064516129,17,35,1,2,35
44,227.272727272727,15,25,2,1,35
1335,7.49063670411985,10,29,2,2,35
2,5000,22,25,3,1,35
150,66.6666666666667,13,27,3,2,35
0,Inf,NA,NA,4,1,35
13,769.230769230769,13,23,4,2,35
0,Inf,NA,NA,5,1,35
6,1666.66666666667,27,38,5,2,35
