"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,11
3,166.666666666667,22,35.5,1,2,11
2,250,18,21,2,1,11
76,6.57894736842105,12,31,2,2,11
1,500,50,52,3,1,11
11,45.4545454545455,17,24,3,2,11
0,Inf,NA,NA,4,1,11
1,500,11,12,4,2,11
0,Inf,NA,NA,5,1,11
1,500,28,31,5,2,11
