"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
12,833.333333333333,21,44,1,1,33
24,416.666666666667,19,43.5,1,2,33
43,232.558139534884,13,22,2,1,33
1313,7.61614623000762,10,29,2,2,33
4,2500,23,40,3,1,33
163,61.3496932515337,12,26,3,2,33
0,Inf,NA,NA,4,1,33
10,1000,15,19,4,2,33
1,10000,53,53,5,1,33
4,2500,32,36,5,2,33
