"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
2,500,29,46.5,1,1,34
5,200,17,27,1,2,34
2,500,18,18.5,2,1,34
141,7.09219858156028,11,28,2,2,34
0,Inf,NA,NA,3,1,34
14,71.4285714285714,17,26,3,2,34
0,Inf,NA,NA,4,1,34
1,1000,16,17,4,2,34
0,Inf,NA,NA,5,1,34
2,500,33,43.5,5,2,34
