"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
10,1000,21,29,1,1,81
30,333.333333333333,18,36,1,2,81
44,227.272727272727,14,22,2,1,81
1350,7.40740740740741,10,29,2,2,81
3,3333.33333333333,25,31,3,1,81
153,65.359477124183,13,27,3,2,81
0,Inf,NA,NA,4,1,81
8,1250,15,21,4,2,81
2,5000,36,43.5,5,1,81
3,3333.33333333333,32,41,5,2,81
