"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
11,909.090909090909,21,31,1,1,87
44,227.272727272727,17,40,1,2,87
48,208.333333333333,13,22,2,1,87
1297,7.71010023130301,10,29,2,2,87
7,1428.57142857143,21,30,3,1,87
165,60.6060606060606,14,25,3,2,87
0,Inf,NA,NA,4,1,87
18,555.555555555556,16,22,4,2,87
0,Inf,NA,NA,5,1,87
10,1000,25,41,5,2,87
