"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,91
4,125,20,36,1,2,91
1,500,18,21.5,2,1,91
80,6.25,12,28,2,2,91
0,Inf,NA,NA,3,1,91
10,50,17,23,3,2,91
0,Inf,NA,NA,4,1,91
1,500,11,12,4,2,91
0,Inf,NA,NA,5,1,91
0,Inf,NA,NA,5,2,91
