"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,500,46,52.5,1,1,64
0,Inf,NA,NA,1,2,64
2,250,14,19,2,1,64
74,6.75675675675676,13,28,2,2,64
0,Inf,NA,NA,3,1,64
11,45.4545454545455,17,25,3,2,64
0,Inf,NA,NA,4,1,64
3,166.666666666667,11,12,4,2,64
0,Inf,NA,NA,5,1,64
0,Inf,NA,NA,5,2,64
