"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
8,1250,22,36,1,1,90
34,294.117647058824,17,36,1,2,90
40,250,14,23,2,1,90
1362,7.34214390602056,10,29,2,2,90
3,3333.33333333333,26,32,3,1,90
168,59.5238095238095,13,25,3,2,90
0,Inf,NA,NA,4,1,90
5,2000,15,19,4,2,90
0,Inf,NA,NA,5,1,90
7,1428.57142857143,20,36,5,2,90
