"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,43
4,250,18,38,1,2,43
10,100,13,21,2,1,43
172,5.81395348837209,10,30,2,2,43
1,1000,23,25.5,3,1,43
14,71.4285714285714,18,26.5,3,2,43
0,Inf,NA,NA,4,1,43
0,Inf,NA,NA,4,2,43
0,Inf,NA,NA,5,1,43
1,1000,48,49,5,2,43
