"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,44
4,250,19,42,1,2,44
4,250,13,17,2,1,44
125,8,13,29,2,2,44
0,Inf,NA,NA,3,1,44
24,41.6666666666667,15,26,3,2,44
0,Inf,NA,NA,4,1,44
4,250,13,23,4,2,44
0,Inf,NA,NA,5,1,44
2,500,32,42,5,2,44
