"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,29
4,125,24,31.5,1,2,29
5,100,15,22,2,1,29
71,7.04225352112676,13,29,2,2,29
0,Inf,NA,NA,3,1,29
10,50,16,24,3,2,29
0,Inf,NA,NA,4,1,29
0,Inf,NA,NA,4,2,29
0,Inf,NA,NA,5,1,29
0,Inf,NA,NA,5,2,29
