"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
17,588.235294117647,22,36.5,1,1,96
35,285.714285714286,17,40,1,2,96
42,238.095238095238,13,23,2,1,96
1328,7.53012048192771,11,29,2,2,96
4,2500,26,29.5,3,1,96
153,65.359477124183,14,26,3,2,96
0,Inf,NA,NA,4,1,96
10,1000,15,22,4,2,96
0,Inf,NA,NA,5,1,96
7,1428.57142857143,30,39,5,2,96
