"","Submission.Id_2023","Unique_Tag","Tree","Distance","Transect","Tag","Species_23","X","Y","ST_21","HT_21","Notes_21","Sumbission.Id_2021","ST_22","HT_22","Notes_2022","Quad_Notes_2022","Status_2022","Height_2022","Notes_22","ST_23","HT_23","Notes_2023","Crown_Class_22","Crown_Class_23","Unique_plot_23"
"1","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.16","91572",6,240,"16","ACERUB","25","70","A",8,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","A",5,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","5",NA,"D",NA,NA,"3","3","091572_240_6"
"2","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.103","91572",6,240,"103","ACERUB","60","75","P",NA,NA,NA,"A",4,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","4",NA,"A",5,NA,"3","3","091572_240_6"
"3","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.7","91572",6,240,"7","ACERUB","40","85","A",5,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","A",5.5,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","5.5",NA,"A",6,NA,"3","3","091572_240_6"
"4","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.79","91572",6,240,"79","ACERUB","20","45","A",4,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","D",NA,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","D",NA,NA,"D",NA,NA,"3","3","091572_240_6"
"5","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.44","91572",6,240,"44","ACERUB","12","80","A",6,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","A",6,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","6",NA,"A",6,NA,"3","3","091572_240_6"
"6","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.85","91572",6,240,"85","ACERUB","45","98","A",7,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","A",8.5,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","8.5",NA,"D",NA,NA,"3","3","091572_240_6"
"7","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.57","91572",6,240,"57","ACERUB","46","95","A",6,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","A",6,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","6",NA,"D",NA,NA,"3","3","091572_240_6"
"8","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.93","91572",6,240,"93","ACERUB","12","58","A",6,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","D",NA,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","D",NA,NA,"D",NA,NA,"3","3","091572_240_6"
"9","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.76","91572",6,240,"76","TSUCAN","80","90","A",2,"No tag","1df8c72e-4ac1-4c88-80fc-6738294c3295","D",NA,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","D",NA,NA,"D",NA,NA,"3","3","091572_240_6"
"10","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.23","91572",6,240,"23","NYSSYL","80","65","A",7,"Nyssa s.","1df8c72e-4ac1-4c88-80fc-6738294c3295","A",8,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","D",NA,NA,"A",9,"NYSSYL","3","3","091572_240_6"
"11","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.18","91572",6,240,"18","ACERUB","15","85","A",6,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","A",8,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","8",NA,"A",8,NA,"3","3","091572_240_6"
"12","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.32","91572",6,240,"32","NYSSYL","15","40","A",8,"Nyssa s","1df8c72e-4ac1-4c88-80fc-6738294c3295","A",8,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","8",NA,"A",9.5,"NYSSYL","3","3","091572_240_6"
"13","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.97","91572",6,240,"97","ACERUB","20","50","A",9,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","A",8,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","8",NA,"A",10.5,NA,"3","3","091572_240_6"
"14","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.72","91572",6,240,"72","ACERUB","38","65","A",8,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","A",11,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","11",NA,"A",10,NA,"3","3","091572_240_6"
"15","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.102","91572",6,240,"102","PINSTR","20","95","P",NA,NA,NA,"A",6.5,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","6.5",NA,"A",6.5,NA,"3","3","091572_240_6"
"16","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.61","91572",6,240,"61","ACERUB","20","60","A",8,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","A",8,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","8",NA,"A",10.5,NA,"3","3","091572_240_6"
"17","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.34","91572",6,240,"34","ACERUB","10","60","A",8,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","A",9,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","9",NA,"A",8.5,NA,"3","3","091572_240_6"
"18","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.101","91572",6,240,"101","PINSTR","52","73","P",NA,NA,NA,"A",7.5,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","7.5",NA,"A",7.5,NA,"3","3","091572_240_6"
"19","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.95","91572",6,240,"95","ACERUB","30","80","A",9,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","D",NA,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","D",NA,NA,"D",NA,NA,"3","3","091572_240_6"
"20","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.51","91572",6,240,"51","NYSSYL","70","45","A",5,"Nyssa s","1df8c72e-4ac1-4c88-80fc-6738294c3295","A",7,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","A","7",NA,"A",7,"NYSSYL","3","3","091572_240_6"
"21","00c096d2-54dd-468c-8838-19c1ae88dde0","091572_240_6.71","91572",6,240,"71","ACERUB","9","35","A",7,NA,"1df8c72e-4ac1-4c88-80fc-6738294c3295","D",NA,NA,"98decb8c-bdb6-42cb-8b5b-2ea2b6143cf9","D",NA,NA,"D",NA,NA,"3","3","091572_240_6"
"22","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.31","291362",2,0,"31","ACERUB","60","20","A",9,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","A",4,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","A","4",NA,"D",NA,NA,"1","2","291362_0_2"
"23","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.44","291362",2,0,"44","ACERUB","4","8","A",6,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","D",NA,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","D",NA,NA,"D",NA,NA,"1","2","291362_0_2"
"24","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.38","291362",2,0,"38","ACERUB","2","20","A",7,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","A",9,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","A","9",NA,"A",11.5,NA,"1","2","291362_0_2"
"25","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.33","291362",2,0,"33","ACERUB","6","8","A",7,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","D",NA,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","D",NA,NA,"D",NA,NA,"1","2","291362_0_2"
"26","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.64","291362",2,0,"64","ACERUB","27","9","A",5,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","A",6,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","A","6",NA,"A",8,NA,"1","2","291362_0_2"
"27","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.23","291362",2,0,"23","ACERUB","22","3","A",8,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","A",8,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","A","8",NA,"CFS",NA,NA,"1","2","291362_0_2"
"28","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.79","291362",2,0,"79","ACERUB","7","10","A",4,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","D",NA,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","D",NA,NA,"D",NA,NA,"1","2","291362_0_2"
"29","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.52","291362",2,0,"52","ACERUB","83","88","A",7,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","A",9.5,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","A","9.5",NA,"CFS",NA,NA,"1","2","291362_0_2"
"30","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.3","291362",2,0,"3","ACERUB","38","28","A",8,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","D",NA,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","D",NA,NA,"D",NA,NA,"1","2","291362_0_2"
"31","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.9","291362",2,0,"9","ACERUB","26","5","A",7,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","D",NA,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","D",NA,NA,"D",NA,NA,"1","2","291362_0_2"
"32","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.26","291362",2,0,"26","ACERUB","9","15","A",6,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","D",NA,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","D",NA,NA,"D",NA,NA,"1","2","291362_0_2"
"33","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.56","291362",2,0,"56","ACERUB","13","8","A",8,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","D",NA,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","D",NA,NA,"D",NA,NA,"1","2","291362_0_2"
"34","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.6","291362",2,0,"6","ACERUB","46","63","A",8,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","A",8.5,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","A","8.5",NA,"A",12,NA,"1","2","291362_0_2"
"35","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.18","291362",2,0,"18","ACERUB","34","8","A",12,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","D",NA,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","D",NA,NA,"D",NA,NA,"1","2","291362_0_2"
"36","054b8c81-5093-4506-bb1f-33629725a59b","291362_0_2.59","291362",2,0,"59","ACERUB","29","10","A",8,NA,"42e723a5-0691-4626-97c6-af9cc7ca491c","D",NA,NA,"9d2d6903-3d45-4c7e-8d75-c4779e71c530","D",NA,NA,"D",NA,NA,"1","2","291362_0_2"
"37","0589c4fa-9dab-48e6-87d3-b424129d0963","281194_240_6.34","281194",6,240,"34","ACERUB","16","59","A",4,NA,"0a459409-4a32-475a-ab8a-79488cded932","A",5,NA,"20ba4c29-7c25-42f0-a38f-b7cd306e23f6","A","5",NA,"CFS",NA,NA,"2","1","281194_240_6"
"38","0589c4fa-9dab-48e6-87d3-b424129d0963","281194_240_6.60","281194",6,240,"60","ACERUB","2","31","A",3,NA,"0a459409-4a32-475a-ab8a-79488cded932","A",4.5,NA,"20ba4c29-7c25-42f0-a38f-b7cd306e23f6","A","4.5",NA,"CFS",NA,NA,"2","1","281194_240_6"
"39","0589c4fa-9dab-48e6-87d3-b424129d0963","281194_240_6.101","281194",6,240,"101","PINSTR","25","10","P",NA,NA,NA,"A",6.5,NA,"20ba4c29-7c25-42f0-a38f-b7cd306e23f6","A","6.5",NA,"A",7.5,NA,"2","1","281194_240_6"
"40","0589c4fa-9dab-48e6-87d3-b424129d0963","281194_240_6.41","281194",6,240,"41","ACERUB","62","50","A",3,NA,"0a459409-4a32-475a-ab8a-79488cded932","A",4.5,NA,"20ba4c29-7c25-42f0-a38f-b7cd306e23f6","A","4.5",NA,"CFS",NA,NA,"2","1","281194_240_6"
"41","0589c4fa-9dab-48e6-87d3-b424129d0963","281194_240_6.24","281194",6,240,"24","ACERUB","15","9","A",2,NA,"0a459409-4a32-475a-ab8a-79488cded932","A",4,NA,"20ba4c29-7c25-42f0-a38f-b7cd306e23f6","A","4",NA,"D",NA,NA,"2","1","281194_240_6"
"42","059cca31-732c-43d3-a854-85566044b609","311758_120_2.15","311758",2,120,"15","ACERUB","55","33","A",4,NA,"38abb34b-776d-4fc8-85a1-1d0cddf11a85","A",5,NA,"908079f2-919d-48ca-ae59-f657f04c3a13","A","5",NA,"A",5.5,NA,"2","2,3","311758_120_2"
"43","059cca31-732c-43d3-a854-85566044b609","311758_120_2.55","311758",2,120,"55","ACERUB","71","25","A",4,NA,"38abb34b-776d-4fc8-85a1-1d0cddf11a85","A",9,NA,"908079f2-919d-48ca-ae59-f657f04c3a13","A","9",NA,"D",NA,NA,"2","2,3","311758_120_2"
"44","059cca31-732c-43d3-a854-85566044b609","311758_120_2.41","311758",2,120,"41","ACERUB","83","55","A",5,NA,"38abb34b-776d-4fc8-85a1-1d0cddf11a85","A",7,NA,"908079f2-919d-48ca-ae59-f657f04c3a13","A","7",NA,"D",NA,NA,"2","2,3","311758_120_2"
"45","059cca31-732c-43d3-a854-85566044b609","311758_120_2.21","311758",2,120,"21","ACERUB","62","50","A",5,NA,"38abb34b-776d-4fc8-85a1-1d0cddf11a85","A",6.5,NA,"908079f2-919d-48ca-ae59-f657f04c3a13","A","6.5",NA,"A",8,NA,"2","2,3","311758_120_2"
"46","059cca31-732c-43d3-a854-85566044b609","311758_120_2.28","311758",2,120,"28","ACERUB","5","75","A",6,NA,"38abb34b-776d-4fc8-85a1-1d0cddf11a85","A",6.5,NA,"908079f2-919d-48ca-ae59-f657f04c3a13","A","6.5",NA,"A",7,NA,"2","2,3","311758_120_2"
"47","059cca31-732c-43d3-a854-85566044b609","311758_120_2.67","311758",2,120,"67","QUERUB","25","61","A",16,NA,"38abb34b-776d-4fc8-85a1-1d0cddf11a85","A",10,"Broken","908079f2-919d-48ca-ae59-f657f04c3a13","A","10","Broken","A",13.5,NA,"2","2,3","311758_120_2"
"48","059cca31-732c-43d3-a854-85566044b609","311758_120_2.103","311758",2,120,"103","ACERUB","42","22","P",NA,NA,NA,"A",6,NA,"908079f2-919d-48ca-ae59-f657f04c3a13","A","6",NA,"D",NA,NA,"2","2,3","311758_120_2"
"49","059cca31-732c-43d3-a854-85566044b609","311758_120_2.101","311758",2,120,"101","ACERUB","30","65","P",NA,NA,NA,"A",6,NA,"908079f2-919d-48ca-ae59-f657f04c3a13","A","6.5","ACER PENN","A",7.5,"For 120_2","2","2,3","311758_120_2"
"50","059cca31-732c-43d3-a854-85566044b609","311758_120_2.53","311758",2,120,"53","ACERUB","78","19","A",5,NA,"38abb34b-776d-4fc8-85a1-1d0cddf11a85","A",6.5,NA,"908079f2-919d-48ca-ae59-f657f04c3a13","A","6.5",NA,"A",7,NA,"2","2,3","311758_120_2"
"51","059cca31-732c-43d3-a854-85566044b609","311758_120_2.87","311758",2,120,"87","ACERUB","40","30","A",5,NA,"38abb34b-776d-4fc8-85a1-1d0cddf11a85","A",6,NA,"908079f2-919d-48ca-ae59-f657f04c3a13","A","6",NA,"A",9,NA,"2","2,3","311758_120_2"
"52","059cca31-732c-43d3-a854-85566044b609","311758_120_2.102","311758",2,120,"102","ACERUB","90","20","P",NA,NA,NA,"A",8,NA,"908079f2-919d-48ca-ae59-f657f04c3a13","A","8",NA,"A",9,NA,"2","2,3","311758_120_2"
"53","059cca31-732c-43d3-a854-85566044b609","311758_120_2.19","311758",2,120,"19","BETSP","2","91","A",3,NA,"38abb34b-776d-4fc8-85a1-1d0cddf11a85","A",4,NA,"908079f2-919d-48ca-ae59-f657f04c3a13","A","4",NA,"A",4,NA,"2","2,3","311758_120_2"
"54","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.81","201215",6,240,"81","ACERUB","40","35","A",15,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",18,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","18",NA,"A",18.5,NA,"2","3","201215_240_6"
"55","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.101","201215",6,240,"101","PINSTR","95","72","P",NA,NA,NA,"A",7,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","7",NA,"A",9,NA,"2","3","201215_240_6"
"56","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.57","201215",6,240,"57","ACERUB","62","15","A",6,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",9.5,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","9.5",NA,"A",11,NA,"2","3","201215_240_6"
"57","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.43","201215",6,240,"43","PINSTR","73","69","A",6,"Pinstro","fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",7,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","7",NA,"A",11,"PINSTR","2","3","201215_240_6"
"58","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.32","201215",6,240,"32","ACERUB","19","87","A",9,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",12,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","12",NA,"A",12.5,NA,"2","3","201215_240_6"
"59","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.102","201215",6,240,"102","PINSTR","88","60","P",NA,NA,NA,"A",7,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","7",NA,"A",7.5,NA,"2","3","201215_240_6"
"60","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.3","201215",6,240,"3","ACERUB","3","25","A",7,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",7.5,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","7.5",NA,"A",8.5,NA,"2","3","201215_240_6"
"61","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.71","201215",6,240,"71","ACERUB","9","35","A",7,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",8,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","8",NA,"D",NA,NA,"2","3","201215_240_6"
"62","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.13","201215",6,240,"13","PINSTR","20","90","A",29,"Pinstro","fe1cf53f-0e49-4ffe-9623-5c869b6fe424","D",NA,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","D",NA,NA,"D",NA,NA,"2","3","201215_240_6"
"63","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.87","201215",6,240,"87","ACERUB","45","10","A",7,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",8.5,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","8.5",NA,"D",NA,NA,"2","3","201215_240_6"
"64","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.4","201215",6,240,"4","ACERUB","79","18","A",16,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",18,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","18",NA,"A",16,"Broken","2","3","201215_240_6"
"65","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.94","201215",6,240,"94","ACEPEN","20","60","A",6,"Acer penn","fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",11.5,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","11.5",NA,"A",12.5,NA,"2","3","201215_240_6"
"66","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.9","201215",6,240,"9","ACERUB","70","20","A",5,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",6,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","6",NA,"A",6,NA,"2","3","201215_240_6"
"67","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.56","201215",6,240,"56","PINSTR","50","98","A",7,"Pinstro","fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",8.5,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","8.5",NA,"A",11,"PINSTR","2","3","201215_240_6"
"68","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.8","201215",6,240,"8","ACERUB","45","1","A",7,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",8,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","8",NA,"A",7,NA,"2","3","201215_240_6"
"69","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.74","201215",6,240,"74","ACERUB","70","40","A",6,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",8,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","8",NA,"A",8,NA,"2","3","201215_240_6"
"70","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.90","201215",6,240,"90","ACERUB","55","2","A",10,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",11,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","11",NA,"A",11,NA,"2","3","201215_240_6"
"71","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.20","201215",6,240,"20","ACERUB","43","72","A",5,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",7,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","7",NA,"A",8,NA,"2","3","201215_240_6"
"72","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.44","201215",6,240,"44","ACERUB","60","87","A",5,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","D",NA,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","D",NA,NA,"D",NA,NA,"2","3","201215_240_6"
"73","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.93","201215",6,240,"93","ACERUB","35","15","A",5,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",4.5,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","4.5",NA,"A",5,NA,"2","3","201215_240_6"
"74","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.48","201215",6,240,"48","ACERUB","15","52","A",5.5,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",8.5,"Previous height in 21 was 5 or 6","5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","8.5","Previous height in 21 was 5 or 6","A",10,NA,"2","3","201215_240_6"
"75","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.22","201215",6,240,"22","ACERUB","70","60","A",4,NA,"fe1cf53f-0e49-4ffe-9623-5c869b6fe424","A",6,NA,"5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","6",NA,"D",NA,NA,"2","3","201215_240_6"
"76","060016ff-393f-418c-99c0-44f6328a5f8f","201215_240_6.103","201215",6,240,"103","VIBLAT","40","92","P",NA,NA,NA,"A",28,"Hamvir","5baea3e9-0c42-4ece-bb4f-0c484b342c50","A","28","Hamvir","A",NA,"VIBLAT —not HAMVIR, Caitlyn. Removed","2","3","201215_240_6"
"77","0721a6f9-fe18-4db8-983c-1897466ce2cf","311758_0_6.84","311758",6,0,"84","QUERUB","19","65","A",11,NA,"abd75655-18bf-41f1-9c2b-a1f78ef47c11","A",11,NA,"2b7efd1f-30cf-408b-87e8-10ea251af8fc","A","11",NA,"D",NA,NA,"1","1,2","311758_0_6"
"78","0721a6f9-fe18-4db8-983c-1897466ce2cf","311758_0_6.98","311758",6,0,"98","ACERUB","95","25","A",6,NA,"abd75655-18bf-41f1-9c2b-a1f78ef47c11","D",NA,NA,"2b7efd1f-30cf-408b-87e8-10ea251af8fc","D",NA,NA,"D",NA,NA,"1","1,2","311758_0_6"
"79","0721a6f9-fe18-4db8-983c-1897466ce2cf","311758_0_6.74","311758",6,0,"74","QUERUB","70","90","A",9,NA,"abd75655-18bf-41f1-9c2b-a1f78ef47c11","A",12,NA,"2b7efd1f-30cf-408b-87e8-10ea251af8fc","A","12",NA,"D",NA,NA,"1","1,2","311758_0_6"
"80","0721a6f9-fe18-4db8-983c-1897466ce2cf","311758_0_6.73","311758",6,0,"73","ACERUB","69","62","A",7,NA,"abd75655-18bf-41f1-9c2b-a1f78ef47c11","A",7.5,NA,"2b7efd1f-30cf-408b-87e8-10ea251af8fc","A","7.5",NA,"A",8.5,NA,"1","1,2","311758_0_6"
"81","0721a6f9-fe18-4db8-983c-1897466ce2cf","311758_0_6.52","311758",6,0,"52","FAGGRA","10","25","A",62,"Fagus","abd75655-18bf-41f1-9c2b-a1f78ef47c11","A",89,NA,"2b7efd1f-30cf-408b-87e8-10ea251af8fc","A","89",NA,"A",96,"Beech","1","1,2","311758_0_6"
"82","0721a6f9-fe18-4db8-983c-1897466ce2cf","311758_0_6.6","311758",6,0,"6","ACERUB","89","28","A",7,NA,"abd75655-18bf-41f1-9c2b-a1f78ef47c11","A",6,NA,"2b7efd1f-30cf-408b-87e8-10ea251af8fc","A","6",NA,"A",7,NA,"1","1,2","311758_0_6"
"83","07f976b0-410f-4744-a79f-2de92bbf6693","340468_240_6.101","340468",6,240,"101","QUERUB","1","79","P",NA,NA,NA,"A",16.5,NA,"5cec3409-ba82-4a05-bcac-04d1dc21f1cb","A","16.5",NA,"A",22,NA,"1","1","340368_240_6"
"84","07f976b0-410f-4744-a79f-2de92bbf6693","340468_240_6.83","340468",6,240,"83","ACERUB","86","50","A",15,NA,"873bfb75-7d91-4fc6-8715-8ed50f430519","A",14.5,NA,"5cec3409-ba82-4a05-bcac-04d1dc21f1cb","A","14.5",NA,"A",14.5,NA,"1","1","340368_240_6"
"85","07f976b0-410f-4744-a79f-2de92bbf6693","340468_240_6.24","340468",6,240,"24","ACERUB","9","65","A",6,NA,"873bfb75-7d91-4fc6-8715-8ed50f430519","A",6.5,NA,"5cec3409-ba82-4a05-bcac-04d1dc21f1cb","A","6.5",NA,"A",7,NA,"1","1","340368_240_6"
"86","0a83ac2a-818f-40a3-afa2-019656f00b19","352237_120_6.101","352237",6,120,"101","PINSTR","22","60","P",NA,NA,NA,"A",5,NA,"06bca725-30b9-444e-912c-57aae0ee1f09","A","5",NA,"A",7.5,"Mapped in 0_2 instead of 120_6","1","1,2","352237_120_6"
"87","0a83ac2a-818f-40a3-afa2-019656f00b19","352237_120_6.99","352237",6,120,"99","PINSTR","10","18","A",6,"Pinstro","f1ae7735-93dc-4ac3-a82d-da56540c9422","A",7,NA,"06bca725-30b9-444e-912c-57aae0ee1f09","A","7",NA,"A",7,"PINSTR","1","1,2","352237_120_6"
